pdf, Part No.,Series Name,Size ( Dimension),Tolerance,T.C.R,Rated Power,Resistance Value
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071M5L,TR1206MR-071M5L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1 500 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071M6L,TR1206MR-071M6L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1 600 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071M8L,TR1206MR-071M8L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1 800 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071ML,TR1206MR-071ML,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1 000 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071R1L,TR1206MR-071R1L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1.1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071R2L,TR1206MR-071R2L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071R3L,TR1206MR-071R3L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1.3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071R5L,TR1206MR-071R5L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1.5
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071R6L,TR1206MR-071R6L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1.6
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071R8L,TR1206MR-071R8L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1.8
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-071RL,TR1206MR-071RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07200KL,TR1206MR-07200KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07200RL,TR1206MR-07200RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0720KL,TR1206MR-0720KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),20 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0720RL,TR1206MR-0720RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),20
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07220KL,TR1206MR-07220KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),220 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07220RL,TR1206MR-07220RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),220
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0722KL,TR1206MR-0722KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),22 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0722RL,TR1206MR-0722RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),22
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07240KL,TR1206MR-07240KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),240 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07240RL,TR1206MR-07240RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),240
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0724KL,TR1206MR-0724KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),24 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0724RL,TR1206MR-0724RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),24
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07270KL,TR1206MR-07270KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),270 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07270RL,TR1206MR-07270RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),270
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0727KL,TR1206MR-0727KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),27 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0727RL,TR1206MR-0727RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),27
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072K2L,TR1206MR-072K2L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072K4L,TR1206MR-072K4L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2 400
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072K7L,TR1206MR-072K7L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2 700
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072KL,TR1206MR-072KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072M2L,TR1206MR-072M2L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2 200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072M4L,TR1206MR-072M4L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2 400 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072M7L,TR1206MR-072M7L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2 700 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072ML,TR1206MR-072ML,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2 000 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072R2L,TR1206MR-072R2L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072R4L,TR1206MR-072R4L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2.4
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072R7L,TR1206MR-072R7L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2.7
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-072RL,TR1206MR-072RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07300KL,TR1206MR-07300KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),300 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07300RL,TR1206MR-07300RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0730KL,TR1206MR-0730KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),30 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0730RL,TR1206MR-0730RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),30
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07330KL,TR1206MR-07330KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),330 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07330RL,TR1206MR-07330RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),330
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0733KL,TR1206MR-0733KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),33 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0733RL,TR1206MR-0733RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),33
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07360KL,TR1206MR-07360KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),360 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07360RL,TR1206MR-07360RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),360
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0736KL,TR1206MR-0736KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),36 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0736RL,TR1206MR-0736RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),36
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07390KL,TR1206MR-07390KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),390 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07390RL,TR1206MR-07390RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),390
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0739KL,TR1206MR-0739KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),39 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0739RL,TR1206MR-0739RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),39
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073K3L,TR1206MR-073K3L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3 300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073K6L,TR1206MR-073K6L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3 600
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073K9L,TR1206MR-073K9L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3 900
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073KL,TR1206MR-073KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073M3L,TR1206MR-073M3L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3 300 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073M6L,TR1206MR-073M6L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3 600 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073M9L,TR1206MR-073M9L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3 900 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073ML,TR1206MR-073ML,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3 000 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073R3L,TR1206MR-073R3L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3.3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073R6L,TR1206MR-073R6L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3.6
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073R9L,TR1206MR-073R9L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3.9
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-073RL,TR1206MR-073RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07430KL,TR1206MR-07430KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),430 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07430RL,TR1206MR-07430RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),430
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0743KL,TR1206MR-0743KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),43 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0743RL,TR1206MR-0743RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),43
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07470KL,TR1206MR-07470KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),470 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07470RL,TR1206MR-07470RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),470
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0747KL,TR1206MR-0747KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),47 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0747RL,TR1206MR-0747RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),47
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-074K3L,TR1206MR-074K3L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),4 300
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-074K7L,TR1206MR-074K7L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),4 700
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-074M3L,TR1206MR-074M3L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),4 300 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-074M7L,TR1206MR-074M7L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),4 700 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-074R3L,TR1206MR-074R3L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),4.3
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-074R7L,TR1206MR-074R7L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),4.7
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07510KL,TR1206MR-07510KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),510 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07510RL,TR1206MR-07510RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),510
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0751KL,TR1206MR-0751KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),51 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0751RL,TR1206MR-0751RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),51
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07560KL,TR1206MR-07560KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),560 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07560RL,TR1206MR-07560RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),560
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0756KL,TR1206MR-0756KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),56 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0756RL,TR1206MR-0756RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),56
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-075K1L,TR1206MR-075K1L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),5 100
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-075K6L,TR1206MR-075K6L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),5 600
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-075M1L,TR1206MR-075M1L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),5 100 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-075M6L,TR1206MR-075M6L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),5 600 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-075R1L,TR1206MR-075R1L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),5.1
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-075R6L,TR1206MR-075R6L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),5.6
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07620KL,TR1206MR-07620KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),620 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07620RL,TR1206MR-07620RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),620
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0762KL,TR1206MR-0762KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),62 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0762RL,TR1206MR-0762RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),62
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07680KL,TR1206MR-07680KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),680 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07680RL,TR1206MR-07680RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),680
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0768KL,TR1206MR-0768KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),68 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0768RL,TR1206MR-0768RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),68
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-076K2L,TR1206MR-076K2L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),6 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-076K8L,TR1206MR-076K8L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),6 800
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-076M2L,TR1206MR-076M2L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),6 200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-076M8L,TR1206MR-076M8L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),6 800 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-076R2L,TR1206MR-076R2L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),6.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-076R8L,TR1206MR-076R8L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),6.8
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07750KL,TR1206MR-07750KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),750 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07750RL,TR1206MR-07750RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),750
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0775KL,TR1206MR-0775KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),75 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0775RL,TR1206MR-0775RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),75
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-077K5L,TR1206MR-077K5L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),7 500
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-077M5L,TR1206MR-077M5L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),7 500 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-077R5L,TR1206MR-077R5L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),7.5
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07820KL,TR1206MR-07820KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),820 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07820RL,TR1206MR-07820RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),820
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0782KL,TR1206MR-0782KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),82 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0782RL,TR1206MR-0782RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),82
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-078K2L,TR1206MR-078K2L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),8 200
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-078M2L,TR1206MR-078M2L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),8 200 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-078R2L,TR1206MR-078R2L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),8.2
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07910KL,TR1206MR-07910KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),910 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-07910RL,TR1206MR-07910RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),910
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0791KL,TR1206MR-0791KL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),91 000
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-0791RL,TR1206MR-0791RL,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),91
http://www.yageo.com/NewPortal/_cn/search/productDocs.jsp?YageoPartNumber=TR1206MR-079K1L,TR1206MR-079K1L,Trimmable Chip Resistor,1206 (3216),±20%,Based on Spec,1/4W (0.25W),9 100
